ServiceID,PartName,ServiceType,MileageAtReplacement,WasBroken,Severity
3004,"Brake Pads & Discs","Minor Service",38920,"No",2
3005,"Thermostat","Diagnostic",87942,"Yes",3
3006,"Engine Oil & Filter","Minor Service",11807,"No",2
3007,"Engine Oil & Filter","Minor Service",10785,"Yes",5
3008,"Engine Oil & Filter","Minor Service",10880,"Yes",5
3009,"Brake Pads & Discs","Minor Service",35601,"No",2
3010,"Engine Oil & Filter","Minor Service",9830,"No",2
3011,"Cabin Air Filter","Minor Service",19866,"Yes",4
3012,"Wiper Blades","Minor Service",18588,"Yes",3
3013,"Engine Oil & Filter","Minor Service",9840,"No",1
3014,"Wiper Blades","Minor Service",19538,"No",2
3015,"Cabin Air Filter","Minor Service",13629,"No",2
3016,"Engine Oil & Filter","Minor Service",9049,"No",1
3017,"Brake Pads & Discs","Minor Service",38738,"Yes",3
3018,"Cabin Air Filter","Minor Service",21393,"No",1
3019,"Drive/Serpentine Belt","Major Service",67472,"Yes",5
3020,"Shocks & Struts","Major Service",79901,"Yes",3
3021,"Brake Pads & Discs","Minor Service",34686,"No",1
3022,"Engine Air Filter","Minor Service",18645,"No",1
3023,"Spark Plugs","Major Service",62427,"No",2
3024,"Transmission Fluid","Major Service",88613,"No",1
3025,"Alternator","Diagnostic",135981,"Yes",3
3026,"Drive/Serpentine Belt","Major Service",68146,"Yes",3
3027,"Wiper Blades","Minor Service",17899,"No",1
3028,"Engine Air Filter","Minor Service",18838,"No",2
3029,"Engine Air Filter","Minor Service",15964,"No",1
3030,"Brake Pads & Discs","Minor Service",37527,"Yes",4
3031,"Wiper Blades","Minor Service",12548,"No",2
3032,"Spark Plugs","Major Service",56565,"No",1
3033,"Shocks & Struts","Major Service",83647,"Yes",3
3034,"Engine Air Filter","Minor Service",17771,"No",2
3035,"Engine Oil & Filter","Minor Service",7813,"No",2
3036,"Brake Pads & Discs","Minor Service",38173,"Yes",5
3037,"Thermostat","Diagnostic",123973,"Yes",3
3038,"Engine Air Filter","Minor Service",23674,"Yes",5
3039,"Engine Oil & Filter","Minor Service",12508,"No",2
3040,"Cabin Air Filter","Minor Service",20170,"Yes",5
3041,"Cabin Air Filter","Minor Service",22268,"No",2
3042,"Engine Oil & Filter","Minor Service",9872,"No",2
3043,"Brake Pads & Discs","Minor Service",39792,"Yes",5
3044,"Engine Air Filter","Minor Service",21348,"No",2
3045,"Cabin Air Filter","Minor Service",22374,"Yes",5
3046,"Wiper Blades","Minor Service",12927,"Yes",4
3047,"Engine Oil & Filter","Minor Service",11529,"Yes",4
3048,"Cabin Air Filter","Minor Service",18762,"No",2
3049,"Brake Pads & Discs","Minor Service",32226,"Yes",4
3050,"Engine Air Filter","Minor Service",23796,"No",2
3051,"Wiper Blades","Minor Service",11897,"No",2
3052,"Cabin Air Filter","Minor Service",19714,"No",1
3053,"Engine Oil & Filter","Minor Service",12828,"Yes",4
3054,"Brake Pads & Discs","Minor Service",32985,"Yes",3
3055,"Wiper Blades","Minor Service",19110,"No",1
3056,"Cabin Air Filter","Minor Service",21921,"No",2
3057,"Cabin Air Filter","Minor Service",16790,"No",2
3058,"Wiper Blades","Minor Service",8551,"No",2
3059,"Engine Air Filter","Minor Service",21114,"No",1
3060,"Drive/Serpentine Belt","Major Service",67932,"No",1
3061,"Coolant Flush","Major Service",130301,"Yes",5
3062,"Spark Plugs","Major Service",58649,"Yes",5
3063,"Engine Oil & Filter","Minor Service",9934,"No",2
3064,"Wiper Blades","Minor Service",11093,"No",1
3065,"Engine Oil & Filter","Minor Service",10807,"No",1
3066,"Cabin Air Filter","Minor Service",22894,"Yes",3
3067,"Wiper Blades","Minor Service",15633,"No",1
3068,"Engine Air Filter","Minor Service",20274,"No",2
3069,"Drive/Serpentine Belt","Major Service",73094,"Yes",5
3070,"Engine Oil & Filter","Minor Service",8078,"No",1
3071,"Cabin Air Filter","Minor Service",23306,"Yes",3
3072,"Cabin Air Filter","Minor Service",18801,"No",1
3073,"Wiper Blades","Minor Service",21340,"Yes",3
3074,"Engine Oil & Filter","Minor Service",10387,"No",2
3075,"Wiper Blades","Minor Service",17245,"No",2
3076,"Wiper Blades","Minor Service",12187,"No",1
3077,"Cabin Air Filter","Minor Service",19639,"Yes",5
3078,"Engine Oil & Filter","Minor Service",11250,"No",2
3079,"Wiper Blades","Minor Service",14797,"No",2
3080,"Wiper Blades","Minor Service",22233,"No",1
3081,"Engine Air Filter","Minor Service",27230,"No",2
3082,"Engine Oil & Filter","Minor Service",7559,"No",2
3083,"Engine Oil & Filter","Minor Service",11520,"Yes",3
3084,"Spark Plugs","Major Service",52914,"No",1
3085,"Mass Airflow Sensor","Diagnostic",110330,"Yes",4
3086,"Engine Oil & Filter","Minor Service",9587,"No",1
3087,"Wiper Blades","Minor Service",22207,"Yes",4
3088,"Engine Air Filter","Minor Service",17842,"No",2
3089,"Fuel Pump","Diagnostic",93010,"Yes",3
3090,"Shocks & Struts","Major Service",90698,"Yes",5
3091,"Engine Air Filter","Minor Service",17536,"No",2
3092,"Brake Pads & Discs","Minor Service",30453,"No",2
3093,"Coolant Flush","Major Service",113614,"Yes",5
3094,"Engine Oil & Filter","Minor Service",12720,"No",1
3095,"Engine Oil & Filter","Minor Service",12858,"No",2
3096,"Drive/Serpentine Belt","Major Service",68951,"Yes",5
3097,"Wiper Blades","Minor Service",13444,"No",1
3098,"Engine Air Filter","Minor Service",19086,"No",2
3099,"Cabin Air Filter","Minor Service",19721,"No",1
3100,"Oxygen (O2) Sensor","Diagnostic",93912,"Yes",3
3101,"Wiper Blades","Minor Service",16678,"Yes",5
3102,"Wiper Blades","Minor Service",7790,"Yes",3
3103,"Brake Pads & Discs","Minor Service",43299,"Yes",5
3104,"Oxygen (O2) Sensor","Diagnostic",86927,"Yes",3
3105,"Engine Air Filter","Minor Service",20707,"No",2
3106,"Wiper Blades","Minor Service",8520,"No",2
3107,"Engine Air Filter","Minor Service",21645,"No",1
3108,"Cabin Air Filter","Minor Service",25423,"No",2
3109,"Brake Pads & Discs","Minor Service",28785,"No",2
3110,"Coolant Flush","Major Service",107750,"Yes",4
3111,"Wiper Blades","Minor Service",16243,"Yes",5
3112,"Engine Air Filter","Minor Service",15721,"No",1
3113,"Wiper Blades","Minor Service",16415,"Yes",3
3114,"Engine Oil & Filter","Minor Service",6931,"No",2
3115,"Engine Oil & Filter","Minor Service",9366,"No",1
3116,"Cabin Air Filter","Minor Service",19802,"No",1
3117,"Engine Oil & Filter","Minor Service",12431,"No",1
3118,"Brake Pads & Discs","Minor Service",26522,"No",2
3119,"Wiper Blades","Minor Service",10656,"No",2
3120,"Engine Oil & Filter","Minor Service",5220,"No",2
3121,"Engine Oil & Filter","Minor Service",9789,"Yes",4
3122,"Engine Oil & Filter","Minor Service",10080,"Yes",4
3123,"Wiper Blades","Minor Service",9520,"No",1
3124,"Drive/Serpentine Belt","Major Service",74968,"Yes",3
3125,"Brake Pads & Discs","Minor Service",46729,"Yes",3
3126,"Cabin Air Filter","Minor Service",18806,"No",1
3127,"Engine Oil & Filter","Minor Service",10733,"Yes",3
3128,"Cabin Air Filter","Minor Service",18887,"No",1
3129,"Wiper Blades","Minor Service",6501,"No",2
3130,"Brake Pads & Discs","Minor Service",32668,"Yes",3
3131,"Engine Air Filter","Minor Service",20080,"No",2
3132,"Engine Air Filter","Minor Service",12712,"No",2
3133,"Oxygen (O2) Sensor","Diagnostic",114382,"Yes",3
3134,"Brake Pads & Discs","Minor Service",36243,"Yes",4
3135,"Brake Pads & Discs","Minor Service",32332,"Yes",4
3136,"Transmission Fluid","Major Service",80593,"No",2
3137,"Transmission Fluid","Major Service",84778,"No",1
3138,"Wiper Blades","Minor Service",10710,"No",2
3139,"Engine Oil & Filter","Minor Service",9190,"No",1
3140,"Oxygen (O2) Sensor","Diagnostic",143758,"Yes",5
3141,"Wiper Blades","Minor Service",13256,"Yes",4
3142,"Brake Pads & Discs","Minor Service",36829,"No",1
3143,"Wiper Blades","Minor Service",18403,"Yes",4
3144,"Engine Air Filter","Minor Service",18472,"No",2
3145,"Cabin Air Filter","Minor Service",23252,"Yes",3
3146,"Engine Air Filter","Minor Service",20039,"No",2
3147,"Engine Air Filter","Minor Service",22999,"Yes",4
3148,"Spark Plugs","Major Service",64681,"Yes",5
3149,"Spark Plugs","Major Service",53814,"No",1
3150,"Coolant Flush","Major Service",69716,"No",1
3151,"Cabin Air Filter","Minor Service",20512,"No",1
3152,"Engine Oil & Filter","Minor Service",8766,"No",2
3153,"Engine Oil & Filter","Minor Service",6520,"No",1
3154,"Engine Air Filter","Minor Service",14779,"No",1
3155,"Brake Pads & Discs","Minor Service",36676,"Yes",4
3156,"Transmission Fluid","Major Service",82365,"No",1
3157,"Engine Air Filter","Minor Service",18558,"No",2
3158,"Cabin Air Filter","Minor Service",14373,"No",1
3159,"Shocks & Struts","Major Service",86944,"Yes",4
3160,"Cabin Air Filter","Minor Service",18681,"No",1
3161,"Wiper Blades","Minor Service",17213,"Yes",4
3162,"Engine Oil & Filter","Minor Service",12377,"No",1
3163,"Shocks & Struts","Major Service",97466,"Yes",3
3164,"Transmission Fluid","Major Service",72570,"No",2
3165,"Brake Pads & Discs","Minor Service",34900,"No",1
3166,"Brake Pads & Discs","Minor Service",41575,"Yes",4
3167,"Drive/Serpentine Belt","Major Service",65024,"No",1
3168,"Cabin Air Filter","Minor Service",19232,"No",1
3169,"Engine Air Filter","Minor Service",22931,"No",2
3170,"Spark Plugs","Major Service",61555,"Yes",4
3171,"Shocks & Struts","Major Service",85591,"Yes",3
3172,"Drive/Serpentine Belt","Major Service",61536,"Yes",5
3173,"Shocks & Struts","Major Service",89681,"No",2
3174,"Cabin Air Filter","Minor Service",20479,"No",1
3175,"Wiper Blades","Minor Service",5732,"No",2
3176,"Wiper Blades","Minor Service",21629,"Yes",4
3177,"Wiper Blades","Minor Service",13799,"Yes",4
3178,"Cabin Air Filter","Minor Service",19062,"No",2
3179,"Engine Oil & Filter","Minor Service",7470,"No",1
3180,"Brake Pads & Discs","Minor Service",31773,"Yes",4
3181,"Transmission Fluid","Major Service",76042,"No",2
3182,"Engine Air Filter","Minor Service",26882,"No",2
3183,"Wiper Blades","Minor Service",15424,"No",2
3184,"Cabin Air Filter","Minor Service",18550,"No",1
3185,"Engine Air Filter","Minor Service",19401,"No",2
3186,"Brake Pads & Discs","Minor Service",39478,"No",2
3187,"Wiper Blades","Minor Service",14128,"No",1
3188,"Drive/Serpentine Belt","Major Service",74396,"No",2
3189,"Drive/Serpentine Belt","Major Service",61873,"No",1
3190,"Cabin Air Filter","Minor Service",20708,"No",1
3191,"Cabin Air Filter","Minor Service",20542,"No",2
3192,"Wiper Blades","Minor Service",13492,"Yes",5
3193,"Wiper Blades","Minor Service",15281,"No",1
3194,"Engine Oil & Filter","Minor Service",7362,"No",2
3195,"Engine Air Filter","Minor Service",22409,"No",2
3196,"Brake Pads & Discs","Minor Service",33947,"No",1
3197,"Engine Air Filter","Minor Service",16532,"No",1
3198,"Spark Plugs","Major Service",51624,"No",2
3199,"Oxygen (O2) Sensor","Diagnostic",123717,"Yes",4
3200,"Cabin Air Filter","Minor Service",18217,"No",2
3201,"Engine Air Filter","Minor Service",21257,"No",1
3202,"Engine Air Filter","Minor Service",23985,"No",1
3203,"Cabin Air Filter","Minor Service",19154,"No",2
3204,"Fuel Pump","Diagnostic",146502,"Yes",3
3205,"Wiper Blades","Minor Service",15247,"No",1
3206,"Mass Airflow Sensor","Diagnostic",110872,"Yes",3
3207,"Coolant Flush","Major Service",100887,"Yes",5
3208,"Fuel Pump","Diagnostic",124873,"Yes",3
3209,"Wiper Blades","Minor Service",15930,"No",2
3210,"Brake Pads & Discs","Minor Service",34091,"No",2
3211,"Drive/Serpentine Belt","Major Service",61893,"No",2
3212,"Coolant Flush","Major Service",88415,"No",2
3213,"Engine Oil & Filter","Minor Service",11413,"No",2
3214,"Fuel Pump","Diagnostic",191346,"Yes",5
3215,"Cabin Air Filter","Minor Service",17588,"No",1
3216,"Coolant Flush","Major Service",76213,"No",2
3217,"Engine Air Filter","Minor Service",24157,"Yes",3
3218,"Engine Oil & Filter","Minor Service",12621,"Yes",3
3219,"Wiper Blades","Minor Service",13330,"Yes",4
3220,"Engine Oil & Filter","Minor Service",8346,"No",1
3221,"Cabin Air Filter","Minor Service",15853,"No",2
3222,"Engine Oil & Filter","Minor Service",13301,"No",1
3223,"Brake Pads & Discs","Minor Service",39686,"Yes",4
3224,"Engine Oil & Filter","Minor Service",9383,"No",1
3225,"Drive/Serpentine Belt","Major Service",70041,"No",2
3226,"Cabin Air Filter","Minor Service",16784,"No",2
3227,"Wiper Blades","Minor Service",11739,"No",1
3228,"Engine Oil & Filter","Minor Service",11977,"No",1
3229,"Wiper Blades","Minor Service",16384,"Yes",5
3230,"Engine Oil & Filter","Minor Service",10271,"No",1
3231,"Drive/Serpentine Belt","Major Service",74211,"Yes",4
3232,"Cabin Air Filter","Minor Service",20319,"Yes",4
3233,"Cabin Air Filter","Minor Service",16389,"No",2
3234,"Drive/Serpentine Belt","Major Service",63535,"Yes",4
3235,"Brake Pads & Discs","Minor Service",40755,"No",2
3236,"Brake Pads & Discs","Minor Service",22950,"No",1
3237,"Cabin Air Filter","Minor Service",19317,"Yes",5
3238,"Brake Pads & Discs","Minor Service",33448,"No",2
3239,"Wiper Blades","Minor Service",14395,"No",2
3240,"Engine Air Filter","Minor Service",22141,"No",2
3241,"Brake Pads & Discs","Minor Service",23983,"No",1
3242,"Brake Pads & Discs","Minor Service",30668,"No",2
3243,"Transmission Fluid","Major Service",86449,"No",2
3244,"Wiper Blades","Minor Service",9878,"No",1
3245,"Brake Pads & Discs","Minor Service",28602,"No",2
3246,"Wiper Blades","Minor Service",20539,"No",2
3247,"Engine Oil & Filter","Minor Service",11315,"No",2
3248,"Brake Pads & Discs","Minor Service",37438,"No",1
3249,"Engine Oil & Filter","Minor Service",8494,"No",1
3250,"Wiper Blades","Minor Service",14009,"No",2
3251,"Brake Pads & Discs","Minor Service",36898,"Yes",4
3252,"Brake Pads & Discs","Minor Service",37558,"No",1
3253,"Engine Air Filter","Minor Service",21423,"No",1
3254,"Wiper Blades","Minor Service",22174,"Yes",3
3255,"Thermostat","Diagnostic",122399,"Yes",4
3256,"Cabin Air Filter","Minor Service",23864,"No",2
3257,"Wiper Blades","Minor Service",16152,"Yes",4
3258,"Shocks & Struts","Major Service",91955,"Yes",4
3259,"Engine Air Filter","Minor Service",21861,"Yes",4
3260,"Spark Plugs","Major Service",46534,"No",1
3261,"Engine Air Filter","Minor Service",18204,"No",1
3262,"Engine Oil & Filter","Minor Service",9820,"No",2
3263,"Engine Air Filter","Minor Service",20017,"No",2
3264,"Cabin Air Filter","Minor Service",17593,"No",1
3265,"Engine Oil & Filter","Minor Service",7688,"No",2
3266,"Wiper Blades","Minor Service",8864,"No",2
3267,"Cabin Air Filter","Minor Service",17389,"No",1
3268,"Engine Oil & Filter","Minor Service",7693,"No",2
3269,"Shocks & Struts","Major Service",100302,"Yes",5
3270,"Engine Air Filter","Minor Service",22735,"No",1
3271,"Wiper Blades","Minor Service",11714,"No",1
3272,"Shocks & Struts","Major Service",112563,"Yes",5
3273,"Engine Air Filter","Minor Service",23547,"No",1
3274,"Wiper Blades","Minor Service",11151,"No",2
3275,"Engine Air Filter","Minor Service",21256,"No",2
3276,"Spark Plugs","Major Service",49209,"No",2
3277,"Brake Pads & Discs","Minor Service",30861,"No",1
3278,"Shocks & Struts","Major Service",67071,"No",1
3279,"Alternator","Diagnostic",137507,"Yes",3
3280,"Wiper Blades","Minor Service",13089,"No",2
3281,"Engine Oil & Filter","Minor Service",11825,"No",1
3282,"Engine Oil & Filter","Minor Service",14465,"No",2
3283,"Thermostat","Diagnostic",99738,"Yes",5
3284,"Engine Oil & Filter","Minor Service",12901,"Yes",5
3285,"Engine Oil & Filter","Minor Service",13814,"No",1
3286,"Wiper Blades","Minor Service",15596,"No",1
3287,"Coolant Flush","Major Service",90580,"No",1
3288,"Brake Pads & Discs","Minor Service",36607,"No",1
3289,"Cabin Air Filter","Minor Service",18468,"No",1
3290,"Engine Oil & Filter","Minor Service",11861,"No",2
3291,"Brake Pads & Discs","Minor Service",34594,"Yes",4
3292,"Engine Oil & Filter","Minor Service",8543,"No",1
3293,"Wiper Blades","Minor Service",6208,"No",1
3294,"Wiper Blades","Minor Service",16258,"Yes",4
3295,"Brake Pads & Discs","Minor Service",30211,"No",2
3296,"Spark Plugs","Major Service",59239,"Yes",3
3297,"Cabin Air Filter","Minor Service",18633,"No",1
3298,"Wiper Blades","Minor Service",13986,"No",2
3299,"Engine Oil & Filter","Minor Service",12095,"No",2
3300,"Cabin Air Filter","Minor Service",20033,"No",1
3301,"Engine Air Filter","Minor Service",19929,"No",2
3302,"Thermostat","Diagnostic",111645,"Yes",5
3303,"Engine Oil & Filter","Minor Service",8842,"No",1
3304,"Engine Air Filter","Minor Service",19128,"No",1
3305,"Wiper Blades","Minor Service",19271,"Yes",3
3306,"Engine Air Filter","Minor Service",19774,"Yes",4
3307,"Engine Oil & Filter","Minor Service",15180,"No",1
3308,"Engine Air Filter","Minor Service",18789,"No",1
3309,"Engine Air Filter","Minor Service",19873,"Yes",5
3310,"Wiper Blades","Minor Service",12728,"No",2
3311,"Cabin Air Filter","Minor Service",17515,"No",1
3312,"Engine Oil & Filter","Minor Service",9220,"No",2
3313,"Engine Air Filter","Minor Service",16788,"No",1
3314,"Drive/Serpentine Belt","Major Service",66779,"No",2
3315,"Spark Plugs","Major Service",74208,"Yes",5
3316,"Cabin Air Filter","Minor Service",22242,"No",1
3317,"Engine Air Filter","Minor Service",16902,"No",2
3318,"Transmission Fluid","Major Service",69514,"No",2
3319,"Spark Plugs","Major Service",57264,"Yes",5
3320,"Brake Pads & Discs","Minor Service",33687,"No",2
3321,"Brake Pads & Discs","Minor Service",43378,"Yes",3
3322,"Engine Oil & Filter","Minor Service",10224,"No",1
3323,"Wiper Blades","Minor Service",12774,"No",1
3324,"Wiper Blades","Minor Service",16944,"No",2
3325,"Engine Air Filter","Minor Service",16448,"No",2
3326,"Engine Air Filter","Minor Service",24809,"No",1
3327,"Wiper Blades","Minor Service",14882,"No",2
3328,"Engine Air Filter","Minor Service",16290,"No",1
3329,"Wiper Blades","Minor Service",14905,"No",2
3330,"Brake Pads & Discs","Minor Service",37819,"No",2
3331,"Drive/Serpentine Belt","Major Service",78058,"Yes",4
3332,"Cabin Air Filter","Minor Service",22782,"Yes",4
3333,"Cabin Air Filter","Minor Service",22726,"No",1
3334,"Drive/Serpentine Belt","Major Service",72203,"No",2
3335,"Engine Oil & Filter","Minor Service",6499,"No",2
3336,"Spark Plugs","Major Service",70784,"No",2
3337,"Engine Air Filter","Minor Service",16960,"No",2
3338,"Cabin Air Filter","Minor Service",17037,"No",2
3339,"Spark Plugs","Major Service",63926,"Yes",3
3340,"Engine Oil & Filter","Minor Service",6258,"No",1
3341,"Engine Oil & Filter","Minor Service",8011,"No",1
3342,"Wiper Blades","Minor Service",14613,"No",1
3343,"Brake Pads & Discs","Minor Service",37685,"No",1
3344,"Brake Pads & Discs","Minor Service",33809,"No",1
3345,"Spark Plugs","Major Service",56237,"Yes",4
3346,"Brake Pads & Discs","Minor Service",39469,"No",2
3347,"Cabin Air Filter","Minor Service",18912,"No",1
3348,"Engine Air Filter","Minor Service",21283,"Yes",4
3349,"Spark Plugs","Major Service",63866,"No",2
3350,"Engine Oil & Filter","Minor Service",9980,"No",1
3351,"Wiper Blades","Minor Service",16099,"Yes",3
3352,"Coolant Flush","Major Service",110752,"Yes",4
3353,"Cabin Air Filter","Minor Service",22157,"No",2
3354,"Engine Oil & Filter","Minor Service",14380,"No",1
3355,"Engine Oil & Filter","Minor Service",5762,"No",1
3356,"Engine Oil & Filter","Minor Service",11489,"Yes",3
3357,"Engine Air Filter","Minor Service",23234,"Yes",3
3358,"Spark Plugs","Major Service",63762,"No",1
3359,"Wiper Blades","Minor Service",22389,"Yes",4
3360,"Transmission Fluid","Major Service",83973,"Yes",3
